300 44850
168 232 329220145
168 233 852004626
168 234 462976868
168 235 331513587
168 236 634064666
168 237 66187698
168 238 107021878
168 239 916036479
168 240 692756442
168 241 101438481
168 242 173653494
168 243 411866306
168 244 364948864
168 245 969826606
168 246 582216319
168 247 521588419
168 248 902243916
168 249 385831698
168 250 786878387
168 251 70427213
168 252 43368586
168 253 497744772
168 254 675788486
168 255 314043210
168 256 178039251
168 257 129338404
168 258 926085711
168 259 44220533
168 260 886253161
168 261 22489294
168 262 192316714
168 263 640858300
168 264 829992448
168 265 406393167
168 266 309097685
168 267 311432128
168 268 896178964
168 269 566639931
168 270 519964217
168 271 564965947
168 272 18588352
168 273 686130708
168 274 283509161
168 275 657862049
168 276 205989030
168 277 839249932
168 278 516278900
168 279 448114879
168 280 610822269
168 281 252994493
168 282 149482835
168 283 515016484
168 284 666562352
168 285 729496942
168 286 414987980
168 287 124154089
168 288 372224760
168 289 739224318
168 290 914904852
168 291 413287155
168 292 847980505
168 293 307893553
168 294 3431671
168 295 745404604
168 296 724748684
168 297 787949434
168 298 446527073
168 299 30047760
169 171 681407811
169 172 944210574
169 173 729358698
169 174 301173234
169 175 174903988
169 176 713907500
169 177 318457283
169 178 221676585
169 179 108325329
169 180 688229912
169 181 602561686
169 182 55425007
169 183 120165673
169 184 72341341
169 185 553319460
169 186 169528772
169 187 345442873
169 188 19233025
169 189 632029891
169 190 212938765
169 191 578206433
169 192 750757308
169 193 657322950
169 194 820739731
169 195 628542275
169 196 651005097
169 197 632490845
169 198 778930398
169 199 535009431
169 200 937402945
169 201 672080361
169 202 810081510
169 203 566338827
169 204 127278445
169 205 481447625
169 206 375227959
169 207 260709626
169 208 172182657
169 209 617933714
169 210 62744633
169 211 707680076
169 212 795271264
169 213 842514891
169 214 405388392
169 215 619539836
169 216 555949407
169 217 330581951
169 218 564154620
169 219 944954240
169 220 237853643
169 221 199063664
169 222 682354691
169 223 16643358
169 224 42663991
169 225 398180790
169 226 584449999
169 227 366060953
169 228 682063686
169 229 459104131
169 230 607879794
169 231 924283605
169 232 258630606
169 233 480801613
169 234 790720161
169 235 810593573
169 236 45909267
169 237 844877732
169 238 252837242
169 239 796653409
169 240 440028091
169 241 890662131
169 242 141711589
169 243 223678996
169 244 139743403
169 245 684840329
169 246 990366869
169 247 983341808
169 248 682177375
169 249 446861718
169 250 816127896
169 251 614767793
169 252 535248632
169 253 951524276
169 254 89681953
169 255 597778645
169 256 784995995
169 257 446482423
169 258 497437234
169 259 974902631
169 260 711887932
169 261 587539768
169 262 748701608
169 263 540706462
169 264 173824592
169 265 926219655
169 266 653602318
169 267 473744025
169 268 243833021
169 269 622906915
169 270 157198118
169 271 211315341
169 272 280779120
169 273 191121224
169 274 268275413
169 275 423304944
169 276 906872986
169 277 514182139
169 278 122889001
169 279 507761169
169 280 630018979
169 281 439813932
169 282 137016064
169 283 127773962
169 284 990224297
169 285 411719773
169 286 55869313
169 287 967468643
169 288 777843646
169 289 24890879
169 290 234082294
169 291 682739820
169 292 995647681
169 293 550223701
169 294 572247371
169 295 527877739
169 296 985644123
169 297 65652674
169 298 495540848
169 299 962249828
170 172 12281533
170 173 612688180
170 174 213784382
170 175 241769688
170 176 235355241
170 177 97561963
170 178 144393002
170 179 234293203
170 180 71847231
170 181 595877211
170 182 692604173
170 183 761721581
170 184 245715821
170 185 914532241
170 186 995799238
170 187 116685473
170 188 472806759
170 189 198781982
170 190 84742064
170 191 780582775
170 192 755300524
170 193 989129806
170 194 943954335
170 195 701169020
170 196 373366582
170 197 956528464
170 198 376366732
170 199 341970723
170 200 336100285
170 201 54681462
170 202 672133885
170 203 919598041
170 204 64485396
170 205 338140056
170 206 946900675
170 207 602275133
170 208 429889058
170 209 179684456
170 210 124633075
170 211 549383715
170 212 626743565
170 213 172750484
170 214 944762987
170 215 117302990
170 216 661303897
170 217 852659332
170 218 788907312
170 219 991984795
170 220 467585996
170 221 795069296
170 222 789558565
170 223 247825837
170 224 469249253
170 225 761697641
170 226 736577381
170 227 586506333
170 228 671062013
170 229 181013253
170 230 540643715
170 231 221943565
170 232 872054401
170 233 600212820
170 234 544139610
170 235 944902184
170 236 591506472
170 237 78565428
170 238 764591017
170 239 77817994
170 240 412392152
170 241 339470473
170 242 942890949
170 243 93468669
170 244 906528821
170 245 970064807
170 246 100568167
170 247 257083423
170 248 153636755
170 249 369518266
170 250 152109456
170 251 85412320
170 252 344562906
170 253 567739505
170 254 11212304
170 255 865522917
170 256 8385122
170 257 929975244
170 258 37117161
170 259 437982665
170 260 155485157
170 261 603183020
170 262 482855121
170 263 93831499
170 264 515259288
170 265 752526946
170 266 225018813
170 267 397494325
170 268 229434067
170 269 171966289
170 270 109542903
170 271 111284816
170 272 298066377
170 273 407533758
170 274 329607921
170 275 157322506
170 276 208373862
170 277 544831697
170 278 986507804
170 279 84710612
170 280 632926592
170 281 973320752
170 282 484353493
170 283 785865198
170 284 862799732
170 285 729406319
170 286 31122391
170 287 227181607
170 288 461275551
170 289 405338884
170 290 44778837
170 291 285600757
170 292 814335398
170 293 371094780
170 294 401720139
170 295 472836948
170 296 327481082
170 297 142535378
170 298 992957118
170 299 700394966
171 173 197781062
171 174 67500102
171 175 43084721
171 176 442097973
171 177 84692907
171 178 671095001
171 179 535338598
171 180 236639911
171 181 808316837
171 182 638021976
171 183 760014363
171 184 362774727
171 185 195810063
171 186 978077795
171 187 737717531
171 188 681621635
171 189 562680601
171 190 961942819
171 191 961773451
171 192 893653999
171 193 550128491
171 194 46020025
171 195 483399168
171 196 255488028
171 197 560711536
171 198 192058370
171 199 280332148
171 200 810681797
171 201 820583146
171 202 11674778
171 203 253921638
171 204 265707169
171 205 452352875
171 206 707258865
171 207 387343197
171 208 405740031
171 209 705990777
171 210 669042439
171 211 531269080
171 212 727334604
171 213 816911394
171 214 63415120
171 215 375302263
171 216 842125081
171 217 473769155
171 218 75355137
171 219 103514088
171 220 119526765
171 221 843956403
171 222 784971091
171 223 178074134
171 224 229536455
171 225 169517839
171 226 757572896
171 227 944265733
171 228 963494747
171 229 950322744
171 230 334277427
171 231 136142955
171 232 699409987
171 233 523593283
171 234 932116940
171 235 234114944
171 236 732101533
171 237 184226152
171 238 219617262
171 239 950981086
171 240 674001288
171 241 288082664
171 242 583283465
171 243 117759555
171 244 944008844
171 245 897172785
171 246 242744925
171 247 664778849
171 248 202939497
171 249 666193179
171 250 294087082
171 251 416462967
171 252 588104609
171 253 646596124
171 254 196568192
171 255 535555661
171 256 174154280
171 257 935261638
171 258 471993590
171 259 581588122
171 260 329687887
171 261 572403198
171 262 285068533
171 263 542688198
171 264 211780655
171 265 183894755
171 266 571975666
171 267 720403354
171 268 562288542
171 269 689264917
171 270 390894795
171 271 941944972
171 272 92473366
171 273 290600869
171 274 582656176
171 275 237600046
171 276 24975019
171 277 214465472
171 278 293587546
171 279 350423755
171 280 759647562
171 281 727743931
171 282 966654998
171 283 834661147
171 284 996165355
171 285 378066494
171 286 278167313
171 287 846216461
171 288 218664751
171 289 510429193
171 290 699388220
171 291 67746605
171 292 30284757
171 293 925810058
171 294 453956515
171 295 608934640
171 296 977950676
171 297 728192401
171 298 181255861
171 299 281373208
172 174 79713062
172 175 827957229
172 176 587858908
172 177 369298014
172 178 775500306
172 179 167636163
172 180 492347696
172 181 666915468
172 182 338500197
172 183 864699926
172 184 53900182
172 185 892392110
172 186 908940631
172 187 492769880
172 188 552106148
172 189 105369225
172 190 688356090
172 191 636786229
172 192 19036883
172 193 547145101
172 194 438409770
172 195 155742633
172 196 428910885
172 197 655722087
172 198 682934051
172 199 195816407
172 200 883304183
172 201 16800642
172 202 870517000
172 203 225583682
172 204 5927516
172 205 875090550
172 206 550304675
172 207 325213073
172 208 929361340
172 209 833559431
172 210 336177605
172 211 743314233
172 212 891025424
172 213 973648256
172 214 800256159
172 215 478511811
172 216 831726247
172 217 425215753
172 218 291387384
172 219 99154412
172 220 511457087
172 221 332384409
172 222 147548630
172 223 923996571
172 224 631363239
172 225 759775384
172 226 591083861
172 227 663820498
172 228 842271628
172 229 23174071
172 230 766172193
172 231 601070914
172 232 40824060
172 233 583756044
172 234 878443835
172 235 886641782
172 236 757876588
172 237 1108410
172 238 724126768
172 239 983511282
172 240 59811738
172 241 619334648
172 242 852423654
172 243 451094670
172 244 772475769
172 245 375816974
172 246 911363554
172 247 955263191
172 248 314763147
172 249 231513252
172 250 854873455
172 251 773566796
172 252 579142269
172 253 732086403
172 254 695724662
172 255 659697194
172 256 167642586
172 257 939553442
172 258 854053320
172 259 122063312
172 260 775463248
172 261 828429884
172 262 123467800
172 263 266458197
172 264 760816816
172 265 511257323
172 266 947172883
172 267 255975812
172 268 699669843
172 269 853500102
172 270 431438992
172 271 336599137
172 272 653471536
172 273 622677980
172 274 103664870
172 275 609560387
172 276 876688945
172 277 370435268
172 278 814013159
172 279 162852967
172 280 610225153
172 281 517308331
172 282 365230140
172 283 752975677
172 284 505567162
172 285 765222539
172 286 101880551
172 287 669070436
172 288 501743874
172 289 53004215
172 290 837353427
172 291 870279799
172 292 395961117
172 293 158722636
172 294 122569042
172 295 415651725
172 296 700496469
172 297 551994341
172 298 447448027
172 299 343732754
173 175 662687220
173 176 970473406
173 177 297723533
173 178 166440183
173 179 703730280
173 180 894314470
173 181 883826784
173 182 216068288
173 183 11282301
173 184 419959729
173 185 36303810
173 186 931949706
173 187 878651624
173 188 290118933
173 189 213986573
173 190 298090801
173 191 219494452
173 192 528457611
173 193 831531504
173 194 806983547
173 195 264082809
173 196 920012475
173 197 503382716
173 198 630837206
173 199 216292208
173 200 445120561
173 201 702185908
173 202 544541416
173 203 819878622
173 204 813029303
173 205 220044774
173 206 338281414
173 207 223166477
173 208 741171065
173 209 609640879
173 210 760304756
173 211 823718196
173 212 967750430
173 213 102223978
173 214 731635435
173 215 776898448
173 216 540397739
173 217 129973067
173 218 131922902
173 219 610232728
173 220 467262668
173 221 176902988
173 222 543649801
173 223 58682320
173 224 215689866
173 225 148613451
173 226 134823267
173 227 887795525
173 228 457414536
173 229 801700303
173 230 509826806
173 231 301771179
173 232 93571795
173 233 69743809
173 234 800020561
173 235 727551674
173 236 328994808
173 237 233409984
173 238 827951014
173 239 911038585
173 240 290993874
173 241 268878216
173 242 105470797
173 243 776942482
173 244 254215411
173 245 849240922
173 246 981808259
173 247 394974677
173 248 961545825
173 249 132171505
173 250 112586363
173 251 184962867
173 252 515069748
173 253 857722819
173 254 293651525
173 255 333594035
173 256 400814105
173 257 829153288
173 258 436820967
173 259 935543888
173 260 36740725
173 261 228223116
173 262 793399738
173 263 879513025
173 264 879779495
173 265 908334739
173 266 817618955
173 267 941968084
173 268 570958760
173 269 480560143
173 270 563900396
173 271 442256773
173 272 793124758
173 273 197232536
173 274 626672259
173 275 671029478
173 276 12415874
173 277 915423268
173 278 451011325
173 279 886957493
173 280 389821819
173 281 29071655
173 282 799093605
173 283 208865004
173 284 560670159
173 285 729502583
173 286 617861813
173 287 123770314
173 288 523361257
173 289 731025622
173 290 307855999
173 291 959389796
173 292 409566024
173 293 500964212
173 294 311986711
173 295 755126432
173 296 642718775
173 297 758049823
173 298 788252986
173 299 79371401
174 176 134128462
174 177 973394895
174 178 375443219
174 179 260573369
174 180 414134097
174 181 57387183
174 182 945036819
174 183 427943671
174 184 170321000
174 185 364842253
174 186 245622212
174 187 362205385
174 188 461736963
174 189 472455611
174 190 262921224
174 191 39227825
174 192 177950365
174 193 984576061
174 194 674013124
174 195 508288779
174 196 258902424
174 197 543135311
174 198 290779794
174 199 448600903
174 200 708516660
174 201 10280566
174 202 535477302
174 203 365502304
174 204 807899917
174 205 146688840
174 206 442831441
174 207 537034156
174 208 895723451
174 209 418061036
174 210 93464871
174 211 562653076
174 212 793304335
174 213 629192590
174 214 16326471
174 215 581178450
174 216 791685802
174 217 784066980
174 218 159267778
174 219 898026561
174 220 653364121
174 221 772521552
174 222 830014670
174 223 580174535
174 224 363471205
174 225 899972574
174 226 235565452
174 227 827925870
174 228 74467008
174 229 241368145
174 230 626077907
174 231 11377644
174 232 57848093
174 233 375658610
174 234 176497549
174 235 9468085
174 236 122878542
174 237 323469772
174 238 313241379
174 239 345992068
174 240 670679286
174 241 402175127
174 242 595233182
174 243 616147355
174 244 243138096
174 245 303023988
174 246 106622249
174 247 730572576
174 248 54472125
174 249 637774247
174 250 780980646
174 251 706720509
174 252 65446581
174 253 609625490
174 254 871581444
174 255 17447010
174 256 19771737
174 257 489203106
174 258 345406385
174 259 769195486
174 260 208295363
174 261 997368791
174 262 812005940
174 263 162928034
174 264 858769117
174 265 479126941
174 266 870891522
174 267 564087104
174 268 415136906
174 269 792308068
174 270 206492459
174 271 340038646
174 272 154838907
174 273 84350828
174 274 464564702
174 275 156191389
174 276 619695498
174 277 318448333
174 278 668782634
174 279 625995607
174 280 896193155
174 281 422269941
174 282 314273524
174 283 688889191
174 284 302109017
174 285 214163165
174 286 985068305
174 287 567957908
174 288 290615512
174 289 697511775
174 290 673065462
174 291 597214246
174 292 763084555
174 293 816020939
174 294 41879145
174 295 98525004
174 296 480080783
174 297 522821017
174 298 352941389
174 299 101703110
175 177 594396115
175 178 675042115
175 179 476606812
175 180 375166898
175 181 591477545
175 182 265814255
175 183 422529094
175 184 458959110
175 185 190304343
175 186 391758599
175 187 918433116
175 188 932728175
175 189 335606659
175 190 365887707
175 191 917713887
175 192 456866827
175 193 161811224
175 194 800182072
175 195 278735111
175 196 308917249
175 197 416000204
175 198 687415374
175 199 665293157
175 200 388864568
175 201 312847811
175 202 975883076
175 203 496167952
175 204 37223711
175 205 968228177
175 206 68256514
175 207 277796854
175 208 620272413
175 209 346519355
175 210 975658281
175 211 653895374
175 212 534253951
175 213 836880430
175 214 138727456
175 215 147984401
175 216 209185296
175 217 589205012
175 218 649406087
175 219 927065562
175 220 963443136
175 221 23522461
175 222 162718345
175 223 659950591
175 224 850428394
175 225 799060263
175 226 40238571
175 227 908598418
175 228 956043400
175 229 215846842
175 230 225656885
175 231 176783462
175 232 583017980
175 233 393793137
175 234 394184282
175 235 177445427
175 236 29513830
175 237 65943818
175 238 312300753
175 239 31145479
175 240 761156195
175 241 399626594
175 242 853089595
175 243 931214178
175 244 113328164
175 245 602909102
175 246 276796369
175 247 536686053
175 248 574427361
175 249 121336196
175 250 442312672
175 251 255033278
175 252 612071978
175 253 113831172
175 254 84776462
175 255 720679545
175 256 748074757
175 257 101824595
175 258 696141983
175 259 832847111
175 260 454851480
175 261 987401262
175 262 398511587
175 263 149794398
175 264 435985853
175 265 804592839
175 266 580979556
175 267 581218009
175 268 863452051
175 269 346672247
175 270 675194874
175 271 989482937
175 272 732009535
175 273 223629255
175 274 68607509
175 275 982365032
175 276 96589458
175 277 230455086
175 278 156109573
175 279 889709376
175 280 789700677
175 281 971059243
175 282 856860939
175 283 255294323
175 284 192018522
175 285 142871038
175 286 608807730
175 287 336144494
175 288 594089005
175 289 378258301
175 290 237549999
175 291 110915486
175 292 599111206
175 293 957645192
175 294 490738350
175 295 166657016
175 296 967969961
175 297 170913566
175 298 205761937
175 299 564241755
176 178 119032286
176 179 78037218
176 180 401995541
176 181 613848914
176 182 843262792
176 183 391387449
176 184 990860121
176 185 9067162
176 186 84013416
176 187 799409709
176 188 451903386
176 189 219198134
176 190 550167973
176 191 203319915
176 192 464884919
176 193 125503902
176 194 861507778
176 195 280923805
176 196 402978017
176 197 160574078
176 198 598096388
176 199 473382747
176 200 300858931
176 201 361676435
176 202 757966111
176 203 650244449
176 204 356634848
176 205 848562506
176 206 258250890
176 207 450466976
176 208 518873070
176 209 212322282
176 210 157948442
176 211 645902151
176 212 807634909
176 213 78202152
176 214 973609227
176 215 247533905
176 216 795929618
176 217 234781603
176 218 169939525
176 219 979844925
176 220 537638017
176 221 442873970
176 222 187202852
176 223 119670876
176 224 974791506
176 225 679612219
176 226 837302802
176 227 382100849
176 228 849924998
176 229 525467062
176 230 886971336
176 231 538979186
176 232 807842819
176 233 805702965
176 234 862700921
176 235 885260872
176 236 481798950
176 237 732396768
176 238 25298888
176 239 507360112
176 240 666551510
176 241 767487397
176 242 386633662
176 243 70549642
176 244 748259361
176 245 756944623
176 246 662827972
176 247 436658258
176 248 139131675
176 249 872292608
176 250 620123088
176 251 980618077
176 252 499637753
176 253 119157224
176 254 901288965
176 255 907618688
176 256 900633851
176 257 105620991
176 258 960661985
176 259 788119890
176 260 621674439
176 261 65786227
176 262 284267495
176 263 103694595
176 264 136865282
176 265 234819628
176 266 302589076
176 267 790432354
176 268 854003431
176 269 14386314
176 270 409960036
176 271 694734864
176 272 104755288
176 273 251778820
176 274 426145063
176 275 707765148
176 276 879844733
176 277 512515000
176 278 323765426
176 279 735081116
176 280 585289398
176 281 615265438
176 282 786244368
176 283 457385529
176 284 27970279
176 285 449229483
176 286 529779059
176 287 108232708
176 288 753822271
176 289 453962395
176 290 366333522
176 291 358899431
176 292 959923213
176 293 665652027
176 294 414295479
176 295 942201463
176 296 943830511
176 297 850283939
176 298 223856060
176 299 529046913
177 179 711347159
177 180 874240396
177 181 497161522
177 182 598802895
177 183 375922167
177 184 414192847
177 185 715880808
177 186 523958064
177 187 32106993
177 188 485434478
177 189 199136675
177 190 261463946
177 191 741834017
177 192 791957582
177 193 216347218
177 194 208271642
177 195 647265072
177 196 90694403
177 197 107675851
177 198 731427774
177 199 653288120
177 200 681627702
177 201 51350931
177 202 987120135
177 203 447535208
177 204 225487774
177 205 547879123
177 206 594535422
177 207 206423197
177 208 907830434
177 209 61852951
177 210 261076763
177 211 760987954
177 212 240705197
177 213 595018510
177 214 617842689
177 215 495287085
177 216 443038865
177 217 469129037
177 218 88678190
177 219 316939907
177 220 803719770
177 221 884688984
177 222 366298573
177 223 331026560
177 224 525882474
177 225 796201217
177 226 53731700
177 227 425933140
177 228 895521761
177 229 529589507
177 230 310357520
177 231 549593055
177 232 627314008
177 233 258911975
177 234 176439140
177 235 21805442
177 236 475831377
177 237 740349741
177 238 522435775
177 239 149585375
177 240 381276223
177 241 111666062
177 242 64026611
177 243 427018046
177 244 72157028
177 245 396647958
177 246 431312346
177 247 908209936
177 248 484247386
177 249 632094427
177 250 401339638
177 251 242029237
177 252 179684674
177 253 137116835
177 254 345194988
177 255 692837327
177 256 890340659
177 257 696290972
177 258 698050291
177 259 24633564
177 260 102877546
177 261 565684330
177 262 959461174
177 263 666135488
177 264 322815973
177 265 838003670
177 266 370095835
177 267 449496107
177 268 810932106
177 269 409644081
177 270 293408771
177 271 239292787
177 272 162605444
177 273 14578802
177 274 345572171
177 275 461506795
177 276 35900723
177 277 545098370
177 278 34737396
177 279 941839061
177 280 49220571
177 281 3629826
177 282 343154585
177 283 900369844
177 284 16263921
177 285 260668814
177 286 290076482
177 287 948155859
177 288 863704318
177 289 766770067
177 290 826035890
177 291 16742046
177 292 650522579
177 293 65478621
177 294 129542235
177 295 249367031
177 296 497774887
177 297 397106296
177 298 111061547
177 299 904191546
178 180 30129621
178 181 8903184
178 182 875727512
178 183 928416239
178 184 1302403
178 185 252419978
178 186 343008025
178 187 601460906
178 188 992271514
178 189 975707532
178 190 351602949
178 191 540320662
178 192 677833037
178 193 390770595
178 194 96967835
178 195 849546778
178 196 662079692
178 197 348088467
178 198 733448630
178 199 954950530
178 200 153009479
178 201 593381734
178 202 799051034
178 203 970161486
178 204 936217071
178 205 960304179
178 206 688772424
178 207 571705146
178 208 887133653
178 209 961641012
178 210 579927691
178 211 777933717
178 212 568073207
178 213 881760202
178 214 747505490
178 215 464513326
178 216 778056594
178 217 232127640
178 218 60199435
178 219 954515594
178 220 765085877
178 221 331015964
178 222 194939790
178 223 841975565
178 224 202779275
178 225 122346754
178 226 772865213
178 227 531473109
178 228 597468318
178 229 349159287
178 230 434359286
178 231 941405329
178 232 135258682
178 233 866785219
178 234 460932863
178 235 132105926
178 236 434764723
178 237 479246823
178 238 232666905
178 239 380382487
178 240 49582787
178 241 613582328
178 242 347188318
178 243 162464178
178 244 196260370
178 245 207330610
178 246 294209219
178 247 229793581
178 248 258047825
178 249 342500745
178 250 403238460
178 251 497121858
178 252 493648419
178 253 740667685
178 254 550943741
178 255 274956468
178 256 982134693
178 257 843910313
178 258 910705139
178 259 662062192
178 260 639372402
178 261 2077042
178 262 464208605
178 263 943783841
178 264 14854813
178 265 373347459
178 266 349220562
178 267 980996149
178 268 578234505
178 269 13903549
178 270 656048948
178 271 195882928
178 272 734209426
178 273 464127178
178 274 512952524
178 275 530354540
178 276 690940791
178 277 894893565
178 278 753194415
178 279 357430965
178 280 394560199
178 281 38225679
178 282 197458740
178 283 875245643
178 284 285915130
178 285 382605157
178 286 10636835
178 287 545891468
178 288 672541166
178 289 614955069
178 290 928155447
178 291 365102175
178 292 570301540
178 293 167140789
178 294 729949704
178 295 272055174
178 296 289495208
178 297 151550486
178 298 845132324
178 299 610074750
179 181 259287798
179 182 269485740
179 183 288604371
179 184 163554979
179 185 921572668
179 186 288000347
179 187 139493185
179 188 830155061
179 189 796236752
179 190 779628759
179 191 485711847
179 192 198615026
179 193 753639470
179 194 952963637
179 195 350359783
179 196 39576049
179 197 398634375
179 198 992681215
179 199 428893322
179 200 456476586
179 201 186989156
179 202 734937662
179 203 345060894
179 204 831618006
179 205 751441703
179 206 81789180
179 207 503853615
179 208 789245522
179 209 925134355
179 210 66851225
179 211 579213032
179 212 383303467
179 213 16796816
179 214 77722923
179 215 930780960
179 216 328904011
179 217 35387328
179 218 56025778
179 219 153154790
179 220 765649522
179 221 331262961
179 222 847286636
179 223 703927916
179 224 319264450
179 225 667155713
179 226 23823991
179 227 233800664
179 228 696941218
179 229 12262379
179 230 921079736
179 231 359328897
179 232 30970859
179 233 694847662
179 234 797210967
179 235 425602242
179 236 725484956
179 237 910523272
179 238 805464828
179 239 951617695
179 240 701062186
179 241 790497085
179 242 336745114
179 243 207551411
179 244 47939174
179 245 106205136
179 246 823178181
179 247 374522828
179 248 292504951
179 249 956865917
179 250 39837794
179 251 65329605
179 252 99567241
179 253 723929679
179 254 475516825
179 255 157960202
179 256 154888842
179 257 881310587
179 258 798123317
179 259 261883977
179 260 374929265
179 261 351230860
179 262 547279606
179 263 775568139
179 264 451254473
179 265 513944328
179 266 840887537
179 267 167908326
179 268 143453000
179 269 835809229
179 270 773877668
179 271 586265834
179 272 190544321
179 273 245147141
179 274 519438602
179 275 201919223
179 276 399668465
179 277 790390517
179 278 937415948
179 279 658255992
179 280 271842035
179 281 635378594
179 282 715056175
179 283 194288847
179 284 714754143
179 285 737620306
179 286 225392838
179 287 473551126
179 288 860796126
179 289 390301545
179 290 619172116
179 291 380971956
179 292 310902507
179 293 377566976
179 294 910245386
179 295 654388152
179 296 337763017
179 297 515555337
179 298 344548353
179 299 530183935
180 182 494937970
180 183 571202209
180 184 739941098
180 185 839609077
180 186 323333386
180 187 818797415
180 188 648264579
180 189 599248390
180 190 776018203
180 191 508650310
180 192 550767601
180 193 632198435
180 194 568591485
180 195 916017663
180 196 83272069
180 197 535213154
180 198 541490378
180 199 873659201
180 200 838955662
180 201 939147648
180 202 665984963
180 203 693106364
180 204 389749822
180 205 364141332
180 206 991165777
180 207 231560421
180 208 387544652
180 209 834353942
180 210 469517836
180 211 697230836
180 212 623110605
180 213 35723601
180 214 155732258
180 215 329676242
180 216 596832123
180 217 520558620
180 218 631689308
180 219 139319521
180 220 316966390
180 221 891660088
180 222 754335130
180 223 339938788
180 224 268324042
180 225 266025515
180 226 125008429
180 227 57574488
180 228 822464605
180 229 774582148
180 230 435346619
180 231 566033534
180 232 828713527
180 233 372521167
180 234 842570386
180 235 42989181
180 236 176112723
180 237 634764174
180 238 857142404
180 239 568478013
180 240 794981006
180 241 544149377
180 242 577890229
180 243 197525157
180 244 430565584
180 245 307698476
180 246 71747590
180 247 142375890
180 248 318750634
180 249 606797490
180 250 409927293
180 251 13704594
180 252 765975236
180 253 616877093
180 254 298696836
180 255 951619677
180 256 97887408
180 257 382693585
180 258 396990633
180 259 914333341
180 260 599430996
180 261 130308650
180 262 399959565
180 263 280893157
180 264 747735474
180 265 138413335
180 266 727304934
180 267 857649132
180 268 838406247
180 269 506057445
180 270 671459065
180 271 955253359
180 272 304091919
180 273 50243593
180 274 628398382
180 275 58700147
180 276 358960124
180 277 444324337
180 278 497245969
180 279 484178889
180 280 509864441
180 281 196470271
180 282 329249964
180 283 428523693
180 284 839415653
180 285 984949457
180 286 271099528
180 287 795955345
180 288 454718302
180 289 341537502
180 290 267828934
180 291 224084741
180 292 38899322
180 293 809344188
180 294 726517969
180 295 712047849
180 296 560589739
180 297 14796054
180 298 747707334
180 299 245360118
181 183 947526483
181 184 399384804
181 185 517170657
181 186 197239026
181 187 455900027
181 188 461131494
181 189 653746820
181 190 347255364
181 191 165949239
181 192 787327664
181 193 866259617
181 194 140555617
181 195 461569221
181 196 178208586
181 197 856410369
181 198 556820215
181 199 502790163
181 200 411710858
181 201 980078172
181 202 950343919
181 203 182787958
181 204 982152970
181 205 878730814
181 206 19015342
181 207 133280048
181 208 890939471
181 209 213085615
181 210 608135507
181 211 331358822
181 212 56840444
181 213 148918073
181 214 995880338
181 215 531579300
181 216 130800217
181 217 606331737
181 218 142378753
181 219 303213715
181 220 145229497
181 221 77519981
181 222 677549922
181 223 728625158
181 224 286968838
181 225 992714207
181 226 229866035
181 227 816227413
181 228 740899972
181 229 607685909
181 230 633391616
181 231 558888917
181 232 436139360
181 233 202835410
181 234 525370901
181 235 511470675
181 236 15821021
181 237 748472833
181 238 89144655
181 239 165030716
181 240 87056874
181 241 123278691
181 242 501044806
181 243 419622338
181 244 760134903
181 245 831907675
181 246 289819120
181 247 142356030
181 248 731924777
181 249 239905677
181 250 398877469
181 251 448859123
181 252 204652969
181 253 44806689
181 254 857323653
181 255 114590736
181 256 588373529
181 257 247277891
181 258 341579378
181 259 881890857
181 260 529208780
181 261 760968937
181 262 726561194
181 263 95010425
181 264 259698905
181 265 815679768
181 266 387482584
181 267 801245916
181 268 854732977
181 269 166549971
181 270 778401421
181 271 95795357
181 272 650011816
181 273 425565095
181 274 22494572
181 275 845532779
181 276 916385567
181 277 260687811
181 278 745707514
181 279 904859061
181 280 88586822
181 281 624603185
181 282 132057591
181 283 92698122
181 284 231684188
181 285 305669507
181 286 752809880
181 287 718196401
181 288 485252822
181 289 573836100
181 290 683335776
181 291 459328101
181 292 145876620
181 293 166792327
181 294 54938319
181 295 485145304
181 296 597118966
181 297 483736903
181 298 59585249
181 299 921440502
182 184 843352138
182 185 407896854
182 186 937584205
182 187 303046432
182 188 83287052
182 189 656732310
182 190 127448230
182 191 626106931
182 192 428491979
182 193 867716664
182 194 712974158
182 195 400789683
182 196 837085941
182 197 725204372
182 198 825069011
182 199 625608766
182 200 514948592
182 201 111932372
182 202 609878994
182 203 152140196
182 204 269429356
182 205 111771871
182 206 760399543
182 207 328365616
182 208 527733082
182 209 341709765
182 210 152873245
182 211 462821838
182 212 963440223
182 213 330915036
182 214 60440505
182 215 1842283
182 216 921552053
182 217 94253675
182 218 793446098
182 219 503127627
182 220 168255912
182 221 597972905
182 222 737937052
182 223 748877015
182 224 939785122
182 225 531505383
182 226 496107838
182 227 270699078
182 228 440888838
182 229 289593399
182 230 735252439
182 231 243404652
182 232 918742543
182 233 187032393
182 234 531477610
182 235 945219026
182 236 728755041
182 237 844428798
182 238 864471708
182 239 976572585
182 240 986612834
182 241 614360917
182 242 542074660
182 243 913751848
182 244 521349464
182 245 599812958
182 246 569519505
182 247 48345291
182 248 215355110
182 249 231565352
182 250 551349146
182 251 954026517
182 252 38777764
182 253 599335560
182 254 173841242
182 255 409334400
182 256 676468151
182 257 368492727
182 258 912512606
182 259 506337800
182 260 101281620
182 261 271609491
182 262 788168532
182 263 298912256
182 264 55041286
182 265 142629857
